typ,u1_nr,u1_bezeichnung,u2_nr,u2_bezeichnung,u3_nr,u3_bezeichnung,ANS_PLJ,ANS_VJ,PLAN_FJ1,PLAN_FJ2,PLAN_FJ3,PLAN_FJ4,RE_VVJ,RE_VJ3,ROW_NR,ROW_TEXT,TXTSONST,TXTVZ,SUM_VE,PLAN_FJ5,VE_FJ1,VE_FJ2,VE_FJ3,VE_FJ4,VE_FJ5,ERM_VVJ,BER_GEL,BUD_BER,GES_E_A,GES_EA_GEN
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-9307903.78,-9851273.91,-9507469.04,-9650080.63,-9673541.39,0.0,-10256824.35,0.0,  11,Personalaufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-236522.91,-181328.44,-240070.8,-243671.83,-247327.02,0.0,-606019.97,0.0,  12,Versorgungsaufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-3429600.98,-3360544.0,-3402457.0,-3375973.0,-3289608.0,0.0,-3127885.68,0.0,  13,Aufwendungen f�r Sach- und Dienstleistungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-1148886.22,-1331478.95,-1181942.45,-1172970.36,-1179169.1,0.0,-1288731.15,0.0,  14,Bilanzielle Abschreibungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-27558114.0,-28285638.0,-27966651.0,-28382343.0,-28758788.0,0.0,-27981535.63,0.0,  15,Transferaufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-2339229.0,-2337070.24,-2359327.0,-2379628.0,-2400175.0,0.0,-2378461.22,0.0,  16,Sonstige ordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-44020256.89,-45347333.54,-44657917.29,-45204666.82,-45548608.51,0.0,-45639458.0,0.0,  17,Ordentliche Aufwendungen,,=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-30397048.86,-32195049.61,-30589320.41,-30634078.39,-30544672.85,0.0,-32014124.89,0.0,  18,Ordentliches Ergebnis (= Zeilen 10 und 17),(= Zeilen 10 und 17),=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  19,Finanzertr�ge,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  20,Zinsen und sonstige Finanzaufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  21,Finanzergebnis (= Zeilen 19 und 20),(= Zeilen 19 und 20),=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-30397048.86,-32195049.61,-30589320.41,-30634078.39,-30544672.85,0.0,-32014124.89,0.0,  22,Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21),(= Zeilen 18 und 21),=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  23,Au�erordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  24,Au�erordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  25,Au�erordentliches Ergebnis (= Zeilen 23 und 24),(= Zeilen 23 und 24),=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-30397048.86,-32195049.61,-30589320.41,-30634078.39,-30544672.85,0.0,-32014124.89,0.0,  26,Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25),(= Zeilen 22 und 25),=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,15150.0,15150.0,15150.0,15150.0,15150.0,0.0,2844.49,0.0,  27,Ertr�ge aus internen Leistungsbeziehungen (48er),,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  28,Ertr�ge aus internen Leistungsbeziehungen (9er),,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,15150.0,15150.0,15150.0,15150.0,15150.0,0.0,2844.49,0.0,  29,"Ergebnis (= Zeilen 27, 28)","(= Zeilen 27, 28)",=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-15510.0,-15510.0,-15510.0,-15510.0,-15510.0,0.0,-2834.49,0.0,  30,Aufwendungen aus internen Leistungsbeziehungen (58er),,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  31,Aufwendungen aus internen Leistungsbeziehungen (9er),,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-15510.0,-15510.0,-15510.0,-15510.0,-15510.0,0.0,-2834.49,0.0,  32,"Ergebnis (= Zeilen 30, 31)","(= Zeilen 30, 31)",=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-30397408.86,-32195409.61,-30589680.41,-30634438.39,-30545032.85,0.0,-32014114.89,0.0,  33,"Ergebnis (= Zeilen 26, 29, 32)","(= Zeilen 26, 29, 32)",=,,,,,,,,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,271300.0,119700.0,406400.0,13600.0,0.0,0.0,3348850.69,0.0,   1,Einzahlungen aus Zuwendungen f�r Investitionsma�nahmen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   2,Einzahlungen aus der Ver�u�erung von Sachanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Einzahlungen aus der Ver�u�erung von Finanzanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   4,Einzahlungen aus Beitr�gen und �hnlichen Entgelten,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   5,Sonstige Investitionseinzahlungen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,271300.0,119700.0,406400.0,13600.0,0.0,0.0,3348850.69,0.0,   6,Summe (investive Einzahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   7,Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-2324200.0,-2475400.0,-1529400.0,-684600.0,-163000.0,0.0,-4449552.47,0.0,   8,Auszahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-52937.0,-53400.0,-33440.0,-31730.0,-59270.0,0.0,-52946.59,0.0,   9,Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  10,Auszahlungen f�r den Erwerb von Finanzanlagen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  11,Auszahlungen von aktivierbaren Zuwendungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Sonstige Investitionsauszahlungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-2377137.0,-2528800.0,-1562840.0,-716330.0,-222270.0,0.0,-4502499.06,0.0,  13,Summe (investive Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",,,,,-2105837.0,-2409100.0,-1156440.0,-702730.0,-222270.0,0.0,-1153648.37,0.0,  14,Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   1,Steuern und �hnliche Abgaben,,,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,6651607.03,6402977.93,6908791.88,7176533.43,7451173.66,0.0,7176143.12,0.0,   2,Zuwendungen und allgemeine Umlagen,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Sonstige Transferertr�ge,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,3409263.0,3102000.0,3518676.0,3671436.0,3747673.0,0.0,2633208.69,0.0,   4,�ffentlich-rechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,1246.5,0.0,   5,Privatrechtliche Leistungsentgelte,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,21383.0,20680.0,22110.0,22862.0,23639.0,0.0,80570.29,0.0,   6,Kostenerstattungen und Kostenumlagen,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,62552.07,0.0,   7,Sonstige ordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   8,Aktivierte Eigenleistungen,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Bestandsver�nderungen,,+/-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,10087253.03,9530657.93,10454577.88,10875831.43,11227485.66,0.0,9953720.67,0.0,  10,Ordentliche Ertr�ge,,=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-5974590.1,-6283285.6,-6102631.18,-6194170.33,-6187246.43,0.0,-6540496.25,0.0,  11,Personalaufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-61532.05,-49524.87,-62455.04,-63391.86,-64342.77,0.0,-157631.61,0.0,  12,Versorgungsaufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-1720693.98,-1712076.0,-1684983.0,-1649845.0,-1554742.0,0.0,-1620088.21,0.0,  13,Aufwendungen f�r Sach- und Dienstleistungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-616628.96,-694197.83,-643299.08,-655734.94,-658074.35,0.0,-659632.69,0.0,  14,Bilanzielle Abschreibungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-10192302.0,-10251603.0,-10293907.0,-10396528.0,-10500175.0,0.0,-10314074.44,0.0,  15,Transferaufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-2012149.0,-1996062.86,-2029329.0,-2046681.0,-2064222.0,0.0,-2028782.63,0.0,  16,Sonstige ordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-20577896.09,-20986750.16,-20816604.3,-21006351.13,-21028802.55,0.0,-21320705.83,0.0,  17,Ordentliche Aufwendungen,,=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-10490643.06,-11456092.23,-10362026.42,-10130519.7,-9801316.89,0.0,-11366985.16,0.0,  18,Ordentliches Ergebnis (= Zeilen 10 und 17),(= Zeilen 10 und 17),=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  19,Finanzertr�ge,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  20,Zinsen und sonstige Finanzaufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  21,Finanzergebnis (= Zeilen 19 und 20),(= Zeilen 19 und 20),=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-10490643.06,-11456092.23,-10362026.42,-10130519.7,-9801316.89,0.0,-11366985.16,0.0,  22,Ergebnis der laufenden Verwaltungst�tigkeit (= Zeilen 18 und 21),(= Zeilen 18 und 21),=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  23,Au�erordentliche Ertr�ge,,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  24,Au�erordentliche Aufwendungen,,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  25,Au�erordentliches Ergebnis (= Zeilen 23 und 24),(= Zeilen 23 und 24),=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-10490643.06,-11456092.23,-10362026.42,-10130519.7,-9801316.89,0.0,-11366985.16,0.0,  26,Ergebnis - vor Ber�cksichtigung der internen Leistungsbeziehungen - (= Zeilen 22 und 25),(= Zeilen 22 und 25),=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  27,Ertr�ge aus internen Leistungsbeziehungen (48er),,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  28,Ertr�ge aus internen Leistungsbeziehungen (9er),,+,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  29,"Ergebnis (= Zeilen 27, 28)","(= Zeilen 27, 28)",=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-510.0,-510.0,-510.0,-510.0,-510.0,0.0,0.0,0.0,  30,Aufwendungen aus internen Leistungsbeziehungen (58er),,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  31,Aufwendungen aus internen Leistungsbeziehungen (9er),,-,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-510.0,-510.0,-510.0,-510.0,-510.0,0.0,0.0,0.0,  32,"Ergebnis (= Zeilen 30, 31)","(= Zeilen 30, 31)",=,,,,,,,,,,,,
ERGHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-10491153.06,-11456602.23,-10362536.42,-10131029.7,-9801826.89,0.0,-11366985.16,0.0,  33,"Ergebnis (= Zeilen 26, 29, 32)","(= Zeilen 26, 29, 32)",=,,,,,,,,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,271300.0,119700.0,406400.0,13600.0,0.0,0.0,2561474.91,0.0,   1,Einzahlungen aus Zuwendungen f�r Investitionsma�nahmen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   2,Einzahlungen aus der Ver�u�erung von Sachanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   3,Einzahlungen aus der Ver�u�erung von Finanzanlagen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   4,Einzahlungen aus Beitr�gen und �hnlichen Entgelten,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   5,Sonstige Investitionseinzahlungen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,271300.0,119700.0,406400.0,13600.0,0.0,0.0,2561474.91,0.0,   6,Summe (investive Einzahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   7,Auszahlungen f�r den Erwerb von Grundst�cken und Geb�uden,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-2174200.0,-2075400.0,-1379400.0,-534600.0,-13000.0,0.0,-3556340.43,0.0,   8,Auszahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-43007.0,-25000.0,-22460.0,-22010.0,-29060.0,0.0,-18141.77,0.0,   9,Auszahlungen f�r den Erwerb von beweglichen Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  10,Auszahlungen f�r den Erwerb von Finanzanlagen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  11,Auszahlungen von aktivierbaren Zuwendungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  12,Sonstige Investitionsauszahlungen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-2217207.0,-2100400.0,-1401860.0,-556610.0,-42060.0,0.0,-3574482.2,0.0,  13,Summe (investive Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FINHHT,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-1945907.0,-1980700.0,-995460.0,-543010.0,-42060.0,0.0,-1013007.29,0.0,  14,Saldo der Investitionst�tigkeit (Einzahlungen ./. Auszahlungen),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-17300.0,-17000.0,-17600.0,-17900.0,-18200.0,0.0,-6166.0,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-17300.0,-17000.0,-17600.0,-17900.0,-18200.0,0.0,-6166.0,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-17300.0,-17000.0,-17600.0,-17900.0,-18200.0,0.0,-6166.0,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,-188857.92,0.0,  14,Auzahlungen f�r Bauma�nahmen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-188857.92,-188857.92,-188857.92,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,-188857.92,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-188857.92,-188857.92,-188857.92,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,-188857.92,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-188857.92,-188857.92,-188857.92,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,   9,Summe der investiven Einzahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-15360.0,-8000.0,-4860.0,-4110.0,-10860.0,0.0,-6913.65,0.0,  12,Auszahlungen f�r den Erwerb von beweglichem Anlageverm�gen,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-15360.0,-8000.0,-4860.0,-4110.0,-10860.0,0.0,-6913.65,0.0,  17,Summe der investiven Auszahlungen,,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,-15360.0,-8000.0,-4860.0,-4110.0,-10860.0,0.0,-6913.65,0.0,  18,Saldo (Einzahlungen ./. Auszahlungen),,=,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INV_EM,06,"Kinder-, Jugend- und Familienhilfe",0601,F�rderung v. Kindern in Tagesbetreuung,,,71300.0,119700.0,37400.0,13600.0,0.0,0.0,156100.0,0.0,   1,Einzahlungen aus Zuweisungen und Zusch�ssen f�r Invesitionen und Investitionszuwendungen,,+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156100.0,275800.0,398100.0,0.0
